id,day,pressure,maxtemp,temparature,mintemp,dewpoint,humidity,cloud,sunshine,winddirection,windspeed,rainfall
1306,208,-0.7608930893702683,1.138184362746476,1.100689771287496,1.1723902236536192,0.7651374621974718,-0.5175786320253791,0.12640295081297104,1.3392835604216538,1.5645206224738402,0.3430840818121191,1
1307,209,-0.4071658711992701,1.0674259653576712,0.7942478320709678,0.9153698589100889,0.7651374621974718,-0.6458022976515763,-1.2052745586538052,1.6978549228374122,-0.06080143122044325,-0.18235959177293887,1
1308,210,-0.9554430593643013,0.7490131771080488,0.8517056956740664,0.8165158724702697,0.9164463209107143,-0.132907635146788,0.34834920239076705,-0.2604963642024982,1.4394958491127414,0.37339813990356485,1
1309,211,-0.9023839766386595,1.5273555483849046,1.4071317105040249,1.1130778317897274,0.9164463209107143,-0.9022496289039703,-2.5369520681205815,1.477195622889253,0.31427288886285293,-1.2736656830649826,0
1310,212,-2.405724653865402,1.0497363660104697,0.7750952108699345,1.0142238453499082,1.0866687869631118,0.8928816898627885,0.23737607660186905,0.6497232480836572,1.3144710757516427,0.33297939578163743,1
1311,213,-0.9731294202728552,0.9435987699272624,0.9857740440812981,0.8560574670461972,1.0488415722848012,-0.004683969520590933,0.5148088910741141,-0.922474264046975,1.5645206224738402,0.4138168840254922,1
1312,214,-0.9377566984557675,0.48366918690002975,0.7559425896689012,0.7176618860304504,0.5192605667884528,-1.2869206257825616,-0.3729761152370701,0.9255473730188558,-0.43587575130373946,0.4138168840254922,1
1313,215,-1.397602082078049,0.9435987699272624,0.8708583168750996,1.0142238453499082,0.7273102475191613,-0.7740259632777733,-1.4827073731260503,0.9531297855123758,1.689545395834939,-0.6774892072665513,1
1314,216,-0.9731294202728552,0.9966675679688665,0.7942478320709678,0.9153698589100889,0.9353599282498691,0.2517633617318032,0.12640295081297104,0.23598706068085923,1.4394958491127414,-0.61686109108366,1
1315,217,-2.158115601145707,1.120494763399276,1.100689771287496,1.0142238453499082,0.8786191062324038,-0.5175786320253791,-0.4839492410259681,0.45664636062901837,1.4394958491127414,-1.0210485323029355,1
1316,218,-1.203052112084016,0.7313235777608473,0.5835689988596041,0.599037102302667,0.8975327135715587,0.5082106929841973,0.6257820168630122,-0.922474264046975,1.5645206224738402,0.05004818692814456,1
1317,219,-1.397602082078049,1.0674259653576712,1.0432319076843968,1.1921610209415827,1.1623232163197332,-0.132907635146788,0.12640295081297104,0.6221408355901374,1.4394958491127414,-0.13183616162052944,1
1318,220,-0.9023839766386595,0.6959443790664449,0.6984847260658026,0.5792663050147036,1.124496001641422,0.8928816898627885,0.23737607660186905,0.07049258571974017,-0.43587575130373946,-1.1625141367296816,1
1319,221,-1.9635656311516543,0.9966675679688665,0.9474688016792315,0.8362866697582332,0.8407918915540927,0.2517633617318032,-0.15102986365927404,1.2841187354346142,-1.0609996181092332,-1.2433516249735368,1
1320,222,-0.831638533004464,0.6251859816776394,0.5069585140554723,0.7374326833184138,0.5192605667884528,0.3799870273580002,0.34834920239076705,-0.4535732516571372,0.18924811550175422,-1.405026601461247,1
1321,223,-0.37179314938216224,0.3952211901640234,0.5452637564575382,0.4606415212869202,0.5192605667884528,-0.2611313007729851,0.6812685797574611,-0.7018149640988159,-0.5609005246648382,-1.5363875198575117,1
1322,224,-0.601715841193303,0.9966675679688665,0.6027216200606375,0.5199539131508119,1.0299279649456456,-0.004683969520590933,-1.4827073731260503,0.6497232480836572,1.8145701691960376,-0.9907344742114897,1
1323,225,-1.4329748038951569,0.271393994733614,0.5261111352565049,0.6188078995906312,0.8975327135715587,1.4057763523675768,0.6812685797574611,-1.0328039140210543,1.5645206224738402,-0.20256896383390258,1
1324,226,-0.7785794502788022,0.306773193428017,0.4686532716534057,0.6188078995906312,0.8029646768757822,-0.132907635146788,0.4593223281796651,-0.6466501391117763,1.0644215290294454,-0.030789301315710595,1
1325,227,-0.6901476457360526,1.0497363660104697,0.9666214228802649,1.152619426365655,1.0299279649456456,-0.132907635146788,0.4593223281796651,-0.3432436016830578,1.4394958491127414,-0.7381173234494426,1
1326,228,-0.2126159012052171,1.138184362746476,1.024079286483364,0.9153698589100889,0.6894830328408509,0.5082106929841973,0.12640295081297104,-0.39840842667009757,1.4394958491127414,0.3228747097511554,1
1327,229,-0.4779113148334657,0.5013587862472306,0.4686532716534057,0.5199539131508119,0.9542735355890247,0.7646580242365915,0.4038357652852161,-0.39840842667009757,0.31427288886285293,0.626015290665612,1
1328,230,-0.9023839766386595,0.7667027764552498,0.9283161804781989,0.7176618860304504,0.4814333521101424,-0.3893549663991821,0.4593223281796651,-0.3432436016830578,-0.6859252980259369,-1.061467276424863,1
1329,231,-0.8846976157301056,0.8197715744968537,0.6027216200606375,0.7176618860304504,0.8597054988932482,-0.6458022976515763,-0.31748955234262105,0.732470485564217,0.9393967556683466,-0.6572798352055874,0
1330,232,-0.5486567584676614,0.7490131771080488,0.7750952108699345,0.9351406561980524,0.8597054988932482,0.2517633617318032,-1.0388148699704582,0.042910173226220275,0.9393967556683466,-0.8290594977237796,1
1331,233,-0.4425385930163579,1.2973907568712886,1.196452877292661,1.0735362372138,1.0110143576064907,-0.9022496289039703,-2.0375730020705403,1.477195622889253,0.31427288886285293,0.8786324414276591,0
1332,234,-1.3091702775352994,1.0674259653576712,0.9857740440812981,0.9153698589100889,0.4625197447709868,-0.6458022976515763,-0.9278417441815602,-0.06741947674785916,1.4394958491127414,-0.960420416120044,0
1333,235,-1.0085021420899631,0.8905299718856585,0.9091635592771656,0.8560574670461972,0.6894830328408509,0.6364343586103943,0.4038357652852161,-0.20533153921545846,-0.3108509779426407,1.585960463561391,1
1334,236,-0.7432067284617144,0.9789779686216649,0.890010938076133,0.8560574670461972,0.311210886057745,0.12353969610560613,0.4038357652852161,-0.09500188924137903,-0.3108509779426407,1.232296452494525,1
1335,237,-0.07112501393680574,0.8728403725384577,0.9474688016792315,0.7967450751823055,0.9731871429281803,-0.132907635146788,0.34834920239076705,-0.15016671422841868,1.4394958491127414,0.11067630311103566,1
1336,238,0.2472294824170846,0.7667027764552498,0.5835689988596041,0.6583494941665587,0.17881563468365738,-0.7740259632777733,-1.4827073731260503,1.3944483854086938,-0.18582620458154198,-0.05099867337667429,0
1337,239,0.2472294824170846,0.9789779686216649,0.8517056956740664,0.8362866697582332,0.8407918915540927,-1.0304732945301673,-0.4839492410259681,1.1737890854605346,-0.8109500713870357,1.6364838937138004,1
1338,240,-0.831638533004464,0.8551507731912561,0.8325530744730337,0.8955990616221249,0.9164463209107143,0.12353969610560613,0.5148088910741141,-0.4259908391636173,1.689545395834939,1.8082635562319929,1
1339,241,-1.0615612248156048,0.8197715744968537,0.9091635592771656,0.7176618860304504,0.311210886057745,-0.7740259632777733,0.4038357652852161,-0.4811556641506571,1.4394958491127414,1.232296452494525,1
1340,242,-0.601715841193303,0.9435987699272624,0.8134004532720004,0.7374326833184138,0.6327422108233849,-0.3893549663991821,0.6812685797574611,-0.5914853141247365,-0.43587575130373946,0.019734128836698835,1
1341,243,-0.14187045757102146,0.7667027764552498,0.7176373472668353,0.757203480606378,0.5949149961450744,-0.9022496289039703,-1.8156267504927444,0.9531297855123758,-0.18582620458154198,0.33297939578163743,0
1342,244,-0.9731294202728552,0.8197715744968537,0.8134004532720004,0.9351406561980524,0.8218782842149378,-0.9022496289039703,0.12640295081297104,-0.4811556641506571,1.1894463023905442,1.4343901731041628,1
1343,245,-1.3799157211695152,0.9435987699272624,0.9091635592771656,0.7967450751823055,1.0110143576064907,-0.3893549663991821,-0.15102986365927404,1.1462066729670148,1.4394958491127414,0.7876902671533222,0
1344,246,-1.2737975557182117,0.8197715744968537,0.8517056956740664,0.7769742778943421,1.0488415722848012,0.6364343586103943,0.2928626394963181,-0.06741947674785916,1.4394958491127414,1.31313394073838,1
1345,247,-0.5486567584676614,0.7843923758024512,0.8134004532720004,0.7769742778943421,0.8975327135715587,0.12353969610560613,0.2928626394963181,-0.4535732516571372,0.43929766222395167,0.33297939578163743,1
1346,248,-0.3894795102907162,0.9435987699272624,0.7750952108699345,0.9351406561980524,0.6138286034842293,-0.9022496289039703,-1.2052745586538052,0.6221408355901374,-1.0609996181092332,-1.2837703690954645,0
1347,249,-0.9200703375472135,1.138184362746476,1.0432319076843968,0.9549114534860166,0.7273102475191613,-1.0304732945301673,-2.7034117568039284,1.890931810292051,1.4394958491127414,-0.9503157300895622,0
1348,250,-0.637088563010411,0.90821957123286,1.1198423924885292,1.0339946426378717,-0.010320438707895575,-0.6458022976515763,-0.8723551812871112,1.7806021603179714,-1.0609996181092332,-0.09141741749860205,0
1349,251,-0.053438653028271915,0.536737984941633,0.7176373472668353,0.7176618860304504,0.7651374621974718,0.2517633617318032,0.070916387918522,-0.5363204891376968,-0.3108509779426407,1.31313394073838,1
1350,252,-0.7255203675531605,0.90821957123286,0.9283161804781989,0.8758282643341614,0.9921007502673352,0.6364343586103943,0.2928626394963181,0.26356947317437923,1.1894463023905442,-0.9301063580285984,1
1351,253,0.10573859514869335,0.8020819751496522,0.7942478320709678,0.599037102302667,0.8975327135715587,0.2517633617318032,-0.8723551812871112,2.0288438727596505,0.43929766222395167,-0.8997922999371527,0
1352,254,0.017306790605943808,0.8197715744968537,0.7942478320709678,0.9153698589100889,0.8407918915540927,-0.132907635146788,0.4593223281796651,-0.7569797890858557,1.3144710757516427,2.909674333554518,1
1353,255,-0.30104770574796663,0.9789779686216649,0.7750952108699345,0.7176618860304504,0.9731871429281803,-0.132907635146788,0.7367551426519101,-0.7293973765923358,-0.06080143122044325,0.22182784944633654,1
1354,256,-0.42485223210780393,0.6074963823304386,0.4686532716534057,0.44087072399895605,0.500346959449298,-0.2611313007729851,-1.3717342473371523,0.6497232480836572,1.4394958491127414,-1.405026601461247,1
1355,257,-0.9731294202728552,0.306773193428017,0.7559425896689012,0.6188078995906312,0.33012449339689987,-0.3893549663991821,0.4593223281796651,-0.4811556641506571,-1.186024391470332,2.909674333554518,1
1356,258,-0.24798862302230484,0.35984199146962037,0.5644163776585709,0.4210999267109926,0.5381741741276084,-0.3893549663991821,-1.5936804989149485,1.2841187354346142,1.689545395834939,-1.405026601461247,0
1357,259,-0.637088563010411,0.5898067829832371,0.4686532716534057,0.44087072399895605,0.500346959449298,-0.004683969520590933,0.6812685797574611,0.20840464818733948,-0.8109500713870357,-0.8189548116932978,1
1358,260,-1.4329748038951569,0.20063559734480915,0.31543230204514194,0.4606415212869202,0.7083966401800058,1.2775526867413796,0.8477282684408082,-0.39840842667009757,1.5645206224738402,0.1510950472329634,1
1359,261,0.6009567005880828,0.6605651803720425,0.7367899684678686,0.7769742778943421,0.8029646768757822,-1.0304732945301673,-0.20651642655372304,2.0288438727596505,-0.5609005246648382,-0.3440345682606492,0
1360,262,0.49483853513677933,0.9789779686216649,0.7942478320709678,0.8165158724702697,0.5570877814667633,-0.3893549663991821,-1.5936804989149485,1.477195622889253,-0.8109500713870357,2.151822881268377,0
1361,263,-0.08881137484535967,-0.31236278372402754,-0.16338322798068391,-0.23133638379181473,0.04642038330957045,1.1493290211151825,0.6812685797574611,-1.0328039140210543,-0.43587575130373946,2.475172834243797,1
1362,264,0.7955066705821359,0.536737984941633,0.43034802925133975,0.4606415212869202,0.8029646768757822,-2.6973809476707293,-0.8168686183926622,0.7600528980577367,1.1894463023905442,1.7678448121100647,1
1363,265,0.777820309673582,0.8551507731912561,0.5261111352565049,0.5001831158628478,0.500346959449298,-0.5175786320253791,-0.8168686183926622,0.042910173226220275,-0.43587575130373946,1.232296452494525,0
1364,266,0.7247612269479402,0.536737984941633,0.3728901656482405,0.2431627511193175,-0.029234046047050467,-0.3893549663991821,-0.09554330076482502,-0.15016671422841868,-0.43587575130373946,2.646952496761989,1
1365,267,0.6009567005880828,-0.5777067739320466,-0.4506725459961794,-0.330190370231634,-0.1616292974211374,-0.5175786320253791,0.6812685797574611,-1.0328039140210543,-0.43587575130373946,2.909674333554518,1
1366,268,0.6009567005880828,0.9435987699272624,0.8325530744730337,0.6188078995906312,0.5570877814667633,0.2517633617318032,0.12640295081297104,0.12565741070677994,-0.06080143122044325,-1.0210485323029355,1
1367,269,0.6009567005880828,0.48366918690002975,0.6793321048647694,0.757203480606378,0.027506775970415554,-2.184486285165941,-1.3717342473371523,1.3392835604216538,-0.3108509779426407,1.7678448121100647,0
1368,270,-0.42485223210780393,0.07680840191440036,0.1047534688337783,0.20362115654338994,0.6138286034842293,-0.6458022976515763,-1.0943014328649072,0.6221408355901374,-0.3108509779426407,1.6061698356223553,1
1369,271,0.565583978770975,0.35984199146962037,0.1047534688337783,0.025683980951715528,-0.19945651209944854,-1.0304732945301673,-1.4827073731260503,0.732470485564217,-1.186024391470332,0.009629442806216805,0
1370,272,-0.8493248939130179,0.21832519669201067,0.20051657483894347,0.4606415212869202,0.7273102475191613,-2.5691572820445323,0.6812685797574611,1.2289539104475742,1.5645206224738402,1.788054184171029,1
1371,273,0.6186430614966367,0.04142920321999794,0.16221133243687755,0.34201673755913675,-0.2183701194386034,-0.9022496289039703,-0.4284626781315191,1.7530197478244518,-0.43587575130373946,1.1716683363116336,1
1372,274,0.5478976178624411,0.5013587862472306,0.3537375444472079,0.1838503592554265,-0.5020742295259328,-1.9280389539135467,-3.2582773857484186,1.7806021603179714,-0.43587575130373946,-0.61686109108366,0
1373,275,-0.3541067884736083,0.32446279277521795,0.29627968084410866,0.1245379673915348,0.5949149961450744,-0.7740259632777733,-1.5936804989149485,1.559942860369813,-0.18582620458154198,-0.2834064520777577,1
1374,276,-0.3894795102907162,0.48366918690002975,0.3537375444472079,0.1838503592554265,-0.2183701194386034,-1.5433679570349557,-2.4259789423316835,1.890931810292051,-1.186024391470332,-1.2029328808516093,0
1375,277,-0.4955976757420197,-0.6484651713208521,-0.5847408944034111,-0.5674399376872001,-0.4642470148476224,-0.3893549663991821,0.6812685797574611,-0.8673094390599352,-0.6859252980259369,-0.32382519619968514,1
1376,278,-0.3894795102907162,0.20063559734480915,-0.22084109158378315,0.06522557552764309,-0.19945651209944854,-0.7740259632777733,0.5148088910741141,-0.3432436016830578,-0.43587575130373946,1.070621476006815,1
1377,279,-0.035752292119717984,-0.4892587771960403,-0.4123673035941135,-0.5081275458233084,-0.5966422662217093,-0.7740259632777733,0.5702954539685631,-0.4259908391636173,-0.5609005246648382,-0.26319708001679404,1
1378,280,-0.24798862302230484,0.21832519669201067,0.3537375444472079,0.4606415212869202,0.34903810073605546,-0.3893549663991821,0.2928626394963181,-0.39840842667009757,-0.43587575130373946,-0.05099867337667429,1
1379,281,1.0077430014847226,0.20063559734480915,0.1047534688337783,0.025683980951715528,-0.6912103029174858,-1.1586969601563644,-1.4827073731260503,1.532360447876293,-1.186024391470332,0.009629442806216805,0
1380,282,-0.24798862302230484,0.5898067829832371,0.5644163776585709,0.4606415212869202,0.5381741741276084,-0.004683969520590933,0.23737607660186905,-0.15016671422841868,-0.43587575130373946,-0.05099867337667429,1
1381,283,-0.2833613448394127,0.6605651803720425,0.5452637564575382,0.22339195383135407,0.027506775970415554,-1.5433679570349557,-1.7601401875982954,1.7806021603179714,-1.0609996181092332,-1.2433516249735368,0
1382,284,0.17648403878288899,-0.18853558829361874,-0.04846750077448611,-0.21156558650385057,0.12207481266619202,-0.7740259632777733,-1.4827073731260503,0.7600528980577367,-0.6859252980259369,0.19151379135489083,0
1383,285,0.45946581331969155,-0.08239799221041147,-0.04846750077448611,-0.40927355938348914,-0.23728372677775897,-0.004683969520590933,0.4038357652852161,-0.09500188924137903,-1.0609996181092332,-0.13183616162052944,1
1384,286,0.6186430614966367,0.35984199146962037,0.3537375444472079,0.6583494941665587,0.2166428493619685,-0.004683969520590933,0.4038357652852161,-0.20533153921545846,-0.3108509779426407,0.26224659356826396,0
1385,287,0.4240930915025837,-0.17084598894641784,-0.14423060677965127,-0.13248239735199546,-0.3507653708126903,-1.5433679570349557,-0.3729761152370701,0.732470485564217,-0.6859252980259369,0.7068527789094672,0
1386,288,-0.12418409666246753,0.023739603872796413,0.31543230204514194,0.40132912942302845,0.5570877814667633,-0.5175786320253791,0.070916387918522,-0.3708260141765777,-0.43587575130373946,-0.46529080062643174,1
1387,289,0.21185676059997674,0.5013587862472306,0.29627968084410866,0.2431627511193175,-0.10488847540367205,0.2517633617318032,-0.31748955234262105,0.704888073070697,-0.3108509779426407,-0.8189548116932978,0
1388,290,0.565583978770975,-0.02932919416880753,0.14305871123584424,0.08499637281560724,0.4436061374318319,-0.3893549663991821,0.4593223281796651,0.23598706068085923,-0.8109500713870357,0.009629442806216805,1
1389,291,0.21185676059997674,0.1298771999560043,0.41119540805030713,0.4606415212869202,0.500346959449298,-0.5175786320253791,-0.8168686183926622,1.063459435486455,-0.3108509779426407,-0.8189548116932978,0
1390,292,0.565583978770975,0.7667027764552498,0.43034802925133975,0.5001831158628478,-0.10488847540367205,-0.9022496289039703,-0.4284626781315191,1.5047780353827729,-0.43587575130373946,-0.49560485871787746,1
1391,293,0.35334764786838807,-0.011639594821606007,-0.029314879573452805,-0.1522531946399596,0.0842475979878809,-1.5433679570349557,-0.20651642655372304,1.311701147928134,-0.6859252980259369,1.4141808010431987,0
1392,294,0.8485657533077775,0.32446279277521795,0.16221133243687755,0.08499637281560724,0.4436061374318319,0.8928816898627885,0.2928626394963181,-0.288078776696018,-0.3108509779426407,0.6866434068485034,1
1393,295,0.6009567005880828,0.4482899882056267,0.3537375444472079,0.22339195383135407,0.2166428493619685,0.5082106929841973,0.4038357652852161,-0.3156611891895379,-0.43587575130373946,2.313497857756087,1
1394,296,0.35334764786838807,0.306773193428017,0.29627968084410866,0.2431627511193175,0.2166428493619685,0.6364343586103943,0.6812685797574611,-0.9500566765404949,-0.3108509779426407,0.11067630311103566,1
1395,297,0.19417039969144292,0.5721171836360361,0.487805892854439,0.3222459402711733,-0.1616292974211374,1.0211053554889855,0.5148088910741141,-0.8948918515534551,-0.43587575130373946,0.31277002372067336,1
1396,298,0.017306790605943808,-0.011639594821606007,0.08560084763274499,0.22339195383135407,-0.10488847540367205,1.1493290211151825,-0.09554330076482502,-0.17774912672193857,-0.43587575130373946,1.6364838937138004,0
1397,299,0.5125248960453332,0.536737984941633,0.3537375444472079,0.1245379673915348,-0.8425191616307283,-0.3893549663991821,0.6812685797574611,-0.9500566765404949,-0.43587575130373946,-1.2433516249735368,0
1398,300,0.565583978770975,0.059118802567198835,0.16221133243687755,0.2827043456952458,-0.19945651209944854,0.2517633617318032,0.4038357652852161,-1.0052215015275345,-0.43587575130373946,-1.3039797411564282,1
1399,301,0.5125248960453332,0.37753159081682186,0.43034802925133975,0.44087072399895605,0.500346959449298,-0.3893549663991821,0.4593223281796651,-0.3708260141765777,-0.3108509779426407,-0.2834064520777577,1
1400,302,0.28260220423419247,0.04142920321999794,0.16221133243687755,0.025683980951715528,0.311210886057745,0.6364343586103943,-0.8168686183926622,0.897964960525336,-0.8109500713870357,-0.5461282888702869,1
1401,303,0.6186430614966367,0.35984199146962037,0.2771270596430753,0.3024751429832092,0.311210886057745,-0.3893549663991821,0.4038357652852161,-0.06741947674785916,-0.3108509779426407,1.9699385327197025,1
1402,304,0.07036587333158549,0.1829459979976076,0.3537375444472079,0.5199539131508119,0.4625197447709868,-0.132907635146788,0.4038357652852161,1.063459435486455,-0.3108509779426407,-0.0004752432242648655,1
1403,305,0.5478976178624411,0.20063559734480915,0.20051657483894347,0.1838503592554265,0.34903810073605546,-0.7740259632777733,-1.4827073731260503,1.5875252728633327,-0.8109500713870357,-1.3443984852783557,1
1404,306,0.5478976178624411,0.059118802567198835,-0.16338322798068391,0.025683980951715528,0.12207481266619202,-0.132907635146788,0.4038357652852161,0.8703825480318162,-0.8109500713870357,-0.5259189168093229,1
1405,307,0.10573859514869335,-0.8961195621816697,-0.661351379207543,-0.330190370231634,-0.10488847540367205,1.1493290211151825,0.6812685797574611,-1.0328039140210543,-0.43587575130373946,2.475172834243797,1
1406,308,1.0254293623932766,-0.8961195621816697,-0.5847408944034111,-0.40927355938348914,-0.27511094145606946,1.1493290211151825,0.12640295081297104,-1.0328039140210543,-0.43587575130373946,2.151822881268377,1
1407,309,0.7955066705821359,-0.9491883602232736,-0.6038935156044438,-0.5476691403992366,-0.1616292974211374,1.1493290211151825,0.6812685797574611,-1.0328039140210543,-1.0609996181092332,-0.5259189168093229,1
1408,310,0.742447587856474,-0.9491883602232736,-0.7571144852127082,-0.6069815322631277,-0.1616292974211374,-0.5175786320253791,0.6257820168630122,0.7600528980577367,-0.6859252980259369,-0.05099867337667429,1
1409,311,0.6186430614966367,-1.0553259563064814,-1.063556424429237,-0.9430850861585137,-1.012741627683126,-0.3893549663991821,0.6812685797574611,-1.0328039140210543,-0.8109500713870357,1.585960463561391,0
1410,312,1.113861166936026,-0.7899819660984624,-0.5655882732023779,-0.3499611675195981,-0.4642470148476224,-0.3893549663991821,0.4593223281796651,-1.0328039140210543,-0.6859252980259369,0.3228747097511554,1
1411,313,0.9016248360334393,-0.36543158176563145,-0.6038935156044438,-0.5872107349751643,-0.8046919469524179,-0.5175786320253791,-1.6491670618093974,1.091041847979975,-0.8109500713870357,-1.2837703690954645,1
1412,314,0.777820309673582,-0.9491883602232736,-1.063556424429237,-1.2001054509020432,-0.9370871983265048,-0.3893549663991821,0.7367551426519101,-0.8673094390599352,-0.8109500713870357,-0.9200016719981166,1
1413,315,0.9369975578505271,-0.2769835850296251,-0.3166041975889483,-0.2906487756557064,0.06533399064872601,1.1493290211151825,0.9587013942297062,-1.0328039140210543,-0.8109500713870357,-0.8189548116932978,1
1414,316,1.361470219655721,0.21832519669201067,-0.10592536437758535,0.04545477823967896,0.2355564567011234,-0.9022496289039703,0.7367551426519101,-0.39840842667009757,-0.43587575130373946,0.37339813990356485,1
1415,317,1.5737065505583279,0.21832519669201067,0.2771270596430753,0.4210999267109926,-0.6722966955783309,-0.9022496289039703,0.6812685797574611,-1.0328039140210543,-1.186024391470332,0.45423562814741997,1
1416,318,0.8485657533077775,-0.7722923667512609,-1.1976247728364682,-1.3187302346298266,-1.0505688423614366,-1.0304732945301673,-0.4839492410259681,0.3463167106549388,-1.186024391470332,1.1514589642506703,1
1417,319,1.5737065505583279,-1.373738744556104,-1.1976247728364682,-1.041939072598333,-1.3531865597879211,-0.9022496289039703,0.7922417055463592,-1.0328039140210543,-0.5609005246648382,1.6364838937138004,1
1418,320,0.9369975578505271,-1.2499115491256951,-1.2742352576406,-1.2001054509020432,-1.4288409891445424,-0.5175786320253791,1.0696745200186042,-1.0328039140210543,-0.5609005246648382,1.6263792076833186,1
1419,321,1.113861166936026,-1.1083947543480848,-0.737961864011675,-0.8244603024307303,-0.5588150515433988,1.4057763523675768,0.6812685797574611,-1.0328039140210543,-0.9984872314286838,-0.6572798352055874,1
1420,322,1.5737065505583279,-0.9138091615288712,-1.101861666831303,-1.1605638563261158,-1.580149847857785,-0.9022496289039703,-1.0943014328649072,-0.8673094390599352,-1.186024391470332,-1.1726188227601637,1
1421,323,1.5206474678326862,-0.3477419824184306,-0.8145723488158074,-0.7453771132788752,-0.8425191616307283,0.12353969610560613,1.0696745200186042,-0.7018149640988159,-0.43587575130373946,-0.6370704631446237,1
1422,324,1.5913929114668819,-0.06470839286320995,-0.9869459396251045,-0.9035434915825855,-0.8614327689698835,-2.5691572820445323,0.5702954539685631,-0.06741947674785916,-0.5609005246648382,-0.7381173234494426,1
1423,325,1.343783858747187,-1.1614635523896888,-1.1593195304344022,-0.9826266807344414,-1.145136879057213,-1.4151442914087586,1.0696745200186042,-1.0328039140210543,-0.43587575130373946,1.8789963584453657,1
1424,326,1.2022929714787758,-1.409117943250507,-1.4083036060478311,-1.3385010319177906,-0.9181735909873495,-0.5175786320253791,0.6812685797574611,-1.0328039140210543,-1.0609996181092332,0.17130441929392712,1
1425,327,1.5029611069241322,-0.9668779595704752,-1.2167773940375008,-1.3978134237816822,-2.620398251511326,-1.0304732945301673,-0.20651642655372304,1.091041847979975,-1.0609996181092332,0.19151379135489083,0
1426,328,2.1750428214490407,-0.8961195621816697,-0.8337249700168401,-0.883772694294622,-0.5399014442042434,-0.9022496289039703,-1.7046536247038464,0.7600528980577367,-0.8109500713870357,0.8786324414276591,0
1427,329,1.0431157233018307,-1.7982891288889349,-1.676440302862294,-1.4966674102215014,-1.2397049157529894,1.0211053554889855,0.9032148313352572,-1.0328039140210543,-0.43587575130373946,2.151822881268377,1
1428,330,0.565583978770975,-0.9668779595704752,-0.8911828336199393,-0.9035434915825855,-0.9370871983265048,1.6622236836199709,0.9032148313352572,-1.0328039140210543,-0.5609005246648382,2.313497857756087,1
1429,331,1.5913929114668819,-1.6213931354169222,-1.4849140908519636,-1.3780426264937184,-1.3910137744662319,-0.3893549663991821,0.6812685797574611,-1.0328039140210543,-0.43587575130373946,2.151822881268377,1
1430,332,1.892061046912218,-0.8961195621816697,-0.8720302124189067,-0.5476691403992366,-1.2397049157529894,1.1493290211151825,0.6257820168630122,-0.922474264046975,-0.6859252980259369,0.26224659356826396,1
1431,333,0.565583978770975,-1.7629099301945323,-1.6572876816612607,-1.3582718292057543,-0.9938280203439708,0.5082106929841973,0.6812685797574611,-1.0052215015275345,-0.6859252980259369,-1.1018860205467904,1
1432,334,0.565583978770975,-1.7098411321529285,-1.6189824392591947,-1.575750599373357,-1.4288409891445424,-0.3893549663991821,1.0141879571241552,-1.0328039140210543,-0.8109500713870357,-0.2834064520777577,1
1433,335,1.2022929714787758,-1.409117943250507,-1.6572876816612607,-1.4966674102215014,-1.4288409891445424,-0.3893549663991821,0.6812685797574611,-1.0328039140210543,-0.5609005246648382,1.6364838937138004,1
1434,336,2.2634746259917904,-1.373738744556104,-1.2742352576406,-1.3187302346298266,-1.5044954185011636,-0.3893549663991821,0.5702954539685631,-0.8673094390599352,-1.0609996181092332,0.797794953183804,1
1435,337,0.6186430614966367,-1.5683243373753182,-1.4083036060478311,-1.3385010319177906,-0.9370871983265048,0.3799870273580002,0.9032148313352572,-1.0328039140210543,-0.43587575130373946,1.8082635562319929,1
1436,338,2.0866110169062915,-1.5860139367225197,-1.4083036060478311,-1.2791886400538992,-1.3153593451096106,-0.9022496289039703,0.7922417055463592,-0.7569797890858557,-1.0609996181092332,0.3228747097511554,1
1437,339,1.2376656932958836,-0.984567558917676,-1.063556424429237,-1.18033465361408,-2.4690893927980837,-1.9280389539135467,0.6812685797574611,-1.0328039140210543,-0.8109500713870357,0.5249684303607931,1
1438,340,1.9097474078207923,-1.6213931354169222,-1.676440302862294,-1.7536877749650313,-2.0151628166583566,-0.9022496289039703,0.6257820168630122,-0.4811556641506571,-1.0609996181092332,-0.10152210352908372,1
1439,341,1.361470219655721,-1.6213931354169222,-1.733898166465393,-1.8525417614048507,-1.6368906698752506,1.0211053554889855,0.6812685797574611,-1.0052215015275345,-0.6859252980259369,0.5653871744827205,1
1440,342,1.8036292423694686,-0.8430507641400657,-0.6805040004085764,-0.4488151539594174,-0.5588150515433988,-1.0304732945301673,0.18188951370742004,-0.5639029016312166,-0.8109500713870357,-0.05099867337667429,1
1441,343,1.8036292423694686,-1.1437739530424877,-1.6189824392591947,-1.8723125586928149,-2.2799533194065305,-1.9280389539135467,-0.20651642655372304,0.897964960525336,-0.9359748447481344,-0.2834064520777577,0
1442,344,1.892061046912218,-1.5860139367225197,-1.2742352576406,-1.1605638563261158,-0.9749144130048152,0.8928816898627885,0.6812685797574611,-1.0328039140210543,-0.8109500713870357,0.7068527789094672,1
1443,345,0.7955066705821359,-1.6037035360697205,-1.4274562272488645,-1.298959437341863,-0.9181735909873495,1.0211053554889855,0.8477282684408082,-0.7569797890858557,-0.5609005246648382,1.788054184171029,1
