PC1,PC2,PC3,PC4,PC5,rainfall
2.3925724,-0.13861316,-0.787457,-0.22947443,0.018871428,1.0
2.8041053,0.81405216,0.78938663,1.4145374,0.39110368,1.0
2.6936996,-0.9554809,-0.5704034,-1.0688455,-0.6078563,1.0
3.0406184,-1.4807557,-0.45737848,-1.0758852,-0.3471158,0.0
3.1709046,-1.107538,-0.47584754,1.0181518,1.4947067,0.0
1.612733,2.5860624,-0.75643164,0.5156278,0.3912461,1.0
1.7022175,2.105248,0.29914364,1.0344748,-0.15124334,1.0
2.0339034,1.5076915,-0.10864003,1.0443677,-0.331163,1.0
1.939307,-1.449,-0.9011178,-0.44841057,0.4658278,0.0
1.6876767,-0.09705035,-1.3199267,-0.27749366,0.017363887,1.0
1.0107235,2.3108757,-0.32528043,-0.8887297,-0.3391797,1.0
1.3261646,2.015084,-1.1365708,0.58631194,0.40027294,1.0
1.7122271,-0.07914436,-0.961589,0.09968079,-1.1492909,0.0
0.86097884,1.8928579,0.07604633,-0.505847,-0.7335281,1.0
2.43598,-0.20103575,0.56289923,0.061399136,0.1050036,1.0
1.7105615,0.13272355,-0.71880597,-0.091447845,0.3883446,1.0
2.2853117,0.38187706,1.0462561,0.66034454,-0.16408464,1.0
2.2387328,1.1758028,0.3800508,0.9531461,-0.6144792,1.0
1.2659953,0.6979915,0.7943879,0.98446584,-0.036158897,1.0
1.4488837,-2.0154545,-1.427152,-1.2640793,-0.13736825,0.0
1.6434708,1.9354655,1.9905031,0.31885454,0.16688462,1.0
0.86562485,-0.06725211,1.4819254,-1.1701767,-0.32240197,1.0
0.97233886,-0.6689964,-0.61494875,-0.9384419,0.26858175,0.0
1.3553926,0.5928464,-0.03370243,0.042732947,-1.1031853,1.0
2.0855954,-1.1183773,1.4933847,0.30372623,0.42827222,1.0
1.7029434,0.7675321,0.7799185,0.63457924,-0.43851528,1.0
0.9722645,2.1666887,0.6361193,-0.8370532,-0.8281343,1.0
1.161797,2.1390452,-0.48201326,0.48964784,0.45296887,1.0
1.5768119,-1.3729135,-0.7045438,-0.98405814,-0.6677769,0.0
1.55304,1.3004233,-1.1176968,0.34517398,-0.7682879,0.0
1.7265047,1.2331433,-0.4321482,0.5789322,-0.33913624,1.0
1.5194895,1.5322769,1.9994134,0.82167983,-0.8628815,1.0
2.038404,1.4296575,2.270802,1.00651,-1.23069,1.0
1.2997718,1.741063,-0.8511917,-0.6648083,-0.45516515,1.0
1.7026113,1.7033077,0.6257175,0.6462409,-0.6353896,1.0
2.7962272,-2.2916982,0.43628824,1.4744412,-1.1738441,0.0
1.7355528,-1.6674948,-0.79422325,-1.3438679,-0.84270483,0.0
1.149553,1.2865784,-0.01509601,-0.44623506,-0.6960599,0.0
1.0338178,1.3982966,-0.54950553,-0.31485692,-0.9960612,1.0
1.269903,1.5871046,1.9478593,0.3487204,0.6323439,1.0
1.2806319,2.3575482,0.26641402,-1.041558,-0.16669331,1.0
0.47189248,0.7223099,2.8683748,-1.3774633,0.31414264,1.0
0.5230374,2.4295835,-0.7060937,-0.52038985,0.18258646,1.0
1.546927,2.8568158,0.61917204,0.58274555,0.75085396,1.0
0.31426698,2.0938003,-0.4256414,-0.9962977,-0.4397464,1.0
1.4357278,1.8309698,-0.43713614,1.2671055,-0.25580728,1.0
0.62145853,1.7815381,-1.531505,-0.8091935,-0.29274693,1.0
1.1549222,1.6185308,-0.60306025,0.5151598,-0.4250177,1.0
1.447906,-1.5088526,-0.5097349,1.0270303,0.85835063,0.0
1.9671541,0.78547716,-0.5077282,1.8281062,0.42149726,0.0
1.3263836,-0.2508361,1.3667876,-0.05886027,0.1306357,1.0
1.0886457,-0.60359883,0.5389281,0.4412315,-0.042085994,1.0
-0.8045028,2.1246095,0.0074301763,-0.534587,0.20904827,1.0
1.5580406,-0.0077524637,-0.5229904,1.0275137,0.44021893,0.0
-0.4547479,2.1583252,1.6824397,-1.0530251,0.5255996,1.0
0.60289794,0.43410113,-1.0406792,-0.24386372,-1.0848293,0.0
0.26057425,1.8380362,0.20130353,-0.688963,-0.39917648,1.0
-1.1185143,0.7619384,-0.023804326,-0.17360924,-0.49117163,1.0
0.0076652397,-1.6996784,-1.1993887,-0.3104304,0.6701745,0.0
0.8163396,1.6276504,-0.22191656,0.8401629,0.6678469,1.0
0.84082705,-1.5616004,0.03990495,-1.398441,-0.45056555,0.0
-0.18863396,0.49804735,0.4951388,-0.29918328,-0.6534541,1.0
0.1315727,0.24144067,-0.6447306,-0.3275245,-0.04459567,1.0
-0.06389103,-0.7953192,-0.95553184,-0.23918645,0.32499653,0.0
0.212288,0.09984908,-0.61533,-0.12187904,-0.8809029,1.0
-0.049364123,0.447386,0.5627812,-0.68497795,-0.1517771,1.0
0.5233667,-0.3545665,1.2294571,-0.81737584,0.06954141,1.0
-0.13713631,-1.8916643,-0.36924222,-0.7472641,0.10278161,1.0
-0.73046196,0.45295504,0.62022287,-0.17328838,-0.60347223,1.0
0.41767228,-1.2580886,1.9749342,-0.6795111,-0.1178332,1.0
0.31082448,1.121119,-0.605305,-0.22392495,-0.9309346,1.0
0.15177952,0.04214977,0.023439167,-0.40435678,0.2467402,1.0
-0.9619672,0.80406404,0.598239,-0.43769595,-0.97367346,1.0
-0.3346876,0.6035651,-1.0179526,-0.39371198,-0.5874267,1.0
-0.34069207,1.007445,0.17083916,-0.17850706,-0.7216692,1.0
0.48265755,1.0786287,-0.7628503,-0.36053857,-0.58078057,1.0
1.5668969,-0.22698739,-0.50462544,-0.71858203,0.44797617,0.0
0.079588115,0.67738056,0.05120515,-0.032831784,-0.9165094,1.0
-0.5363526,1.049568,0.35401472,-0.2799453,-0.53855133,1.0
-0.7376025,1.5881705,0.76717687,-0.532027,-0.44091442,0.0
-0.3026413,1.2178584,-0.7419381,-0.3965685,-0.12973222,0.0
0.07437841,1.0779191,-0.8012406,-0.88246113,-0.15591961,1.0
-0.9244823,2.0188391,-0.4918506,-0.62353784,0.08159159,1.0
-1.5867496,1.4920964,-0.13185391,-0.67188203,0.6204935,1.0
0.11660379,1.2212838,-0.8778303,-0.4781763,0.032130137,1.0
-0.3579083,0.6725805,-1.5115873,-0.22545592,-0.5142793,0.0
0.041717466,0.99266297,-1.5542067,-0.5187187,-0.54304105,1.0
-0.28942472,0.9494116,-1.4276863,0.099794626,-0.7464727,1.0
-0.087889895,0.9220161,-1.5171772,-0.1825409,-0.42073712,1.0
0.59620374,-0.62771416,0.37728053,-0.92394876,-0.05319902,0.0
0.20994622,1.7897884,-0.15133393,-0.6208251,-0.097214945,1.0
0.46131054,0.6292743,-0.9971642,-0.5224934,-0.26469332,1.0
0.5260438,0.035964537,-1.3523785,-0.86012673,-0.013003042,1.0
-0.87227285,-1.291009,-0.7384115,0.13234533,-0.023534507,0.0
-1.3428537,1.9751617,-1.2834449,-0.34965298,0.42521843,1.0
-1.474125,1.562154,1.4422747,-0.7081654,0.4091238,1.0
-1.9645029,-0.5156459,-1.3524958,-0.0885476,-0.22977951,1.0
-1.3128464,2.0539546,0.31865567,-0.53975284,0.3440773,1.0
-2.5343635,1.1310109,-0.9042456,0.17887038,0.1647443,1.0
-1.9456822,1.628006,0.7324106,-0.48361102,0.61673045,1.0
-0.31143093,1.427525,-0.17666095,-0.6489946,0.42949128,1.0
-2.2085161,0.48182917,-0.8252098,0.4626337,-0.3380518,1.0
-1.487468,1.6402338,0.42730516,-0.11943622,0.07098231,1.0
-2.7535398,1.2853088,1.2199006,0.16037911,-0.31433922,1.0
-1.8877051,-2.2784405,-1.1195611,0.1308162,1.1135012,1.0
-2.7431457,-0.2408571,-0.16825143,-0.008656753,-0.065829985,1.0
-3.1752708,2.086647,-0.47933948,-0.5887528,0.77979475,1.0
-2.381655,2.1526396,-1.1117892,-0.19278891,0.7719712,1.0
-2.6617067,1.8435383,-0.65046006,0.21739773,0.9020719,1.0
-2.7244391,2.0668666,-1.504394,-0.12851933,0.85518956,1.0
-2.012903,-2.8960564,0.13227065,-0.42098728,0.13961174,0.0
-2.1690485,-3.2218616,0.876293,0.6450719,-0.9068106,1.0
-2.834701,1.9721677,-0.6878545,0.07353101,0.8182734,1.0
-3.972509,1.485568,0.23252021,-0.3621299,0.8570383,1.0
-4.0360255,0.2230045,-0.56062305,0.48525327,-0.6157194,1.0
-4.4062924,-1.1134595,-0.28220704,1.4245459,-2.0664716,1.0
-3.3278234,-0.21636245,-0.036101315,0.16146344,-0.781085,1.0
-3.3228967,-1.9730201,0.47998732,0.2566268,0.6518196,0.0
-3.746547,1.814206,-1.3088776,0.25414366,1.20426,1.0
-3.688363,1.4461799,-0.06427417,-0.39739084,0.8278168,1.0
-3.3728337,-0.25748584,-1.2032356,0.71017385,-0.51179963,1.0
-3.2460063,-2.3249128,-0.3630043,-0.033369448,0.650526,0.0
-2.9421718,-3.0640554,0.352058,0.031560466,-0.42197266,0.0
-4.310099,0.26744828,-0.19033118,0.92462695,-0.31882623,1.0
-4.448417,-0.008194865,0.17607668,0.7159626,-0.9000595,0.0
-5.531286,1.376444,0.20332111,0.0813616,1.4237257,1.0
-1.9420904,-0.9095304,-1.1424122,0.23931617,-0.9998265,1.0
-1.8879287,-1.710671,-1.3334684,0.087441705,-0.69334096,0.0
-4.018941,0.16373396,-0.6764661,0.83714914,-0.6807156,1.0
-1.2148216,-0.12070468,0.30130306,0.28724623,-0.596683,1.0
-2.4703789,1.011867,-0.633553,-0.33301446,0.028917613,1.0
-4.5018935,1.3507481,-0.5798057,-0.061604243,1.1680714,1.0
-3.8137698,1.6326725,0.48703435,-0.060049046,1.1518164,1.0
-3.8070815,0.26811317,0.42176598,0.77692765,-0.94970495,1.0
-2.1574552,-3.1017141,-0.19849557,0.93602383,-1.2132292,0.0
-1.7993748,1.8656272,0.20574635,-0.5176796,0.21493575,1.0
-3.0069513,0.9091881,0.07251655,0.7154907,-0.37879506,1.0
-1.9376366,1.33775,-0.35823026,-0.17953047,-0.21086931,1.0
-1.9354279,-1.3048549,0.11480187,-0.30717477,0.073104426,0.0
-3.0633373,0.56686133,0.8637096,0.37121806,-0.75005245,1.0
-3.3777966,0.65595984,0.19083314,0.2651999,-0.8502693,1.0
-3.1556375,0.12787458,0.7529247,0.36687195,0.029526806,1.0
-2.9538321,1.0539742,-0.75168574,0.33711734,0.27460343,1.0
-3.5106785,2.0851936,-0.36820504,-0.13089548,1.3993723,1.0
-3.195128,2.0122557,0.972578,-0.3748241,1.2437398,1.0
-2.4015977,1.4816581,-0.33842108,-0.28475702,0.15716578,1.0
-2.2478347,2.2290764,0.45014545,-0.70614743,0.52768564,1.0
-2.5095747,0.5759391,0.39061573,-0.34638312,-0.020443153,1.0
-3.1455963,2.0334346,1.5790777,-0.5421462,1.42526,1.0
-3.6291451,1.4262651,1.5082372,-0.3871202,0.32907146,1.0
-2.0031757,1.9996084,1.5172321,-0.5881147,0.6410384,1.0
-4.015421,2.5222764,2.6060307,-0.56805116,1.1835375,1.0
-3.8379889,-0.1343186,-0.75899327,0.6379698,-1.0853801,1.0
-5.168024,0.2350921,1.3137965,0.39737046,-0.48482487,1.0
-4.7481775,1.590937,-0.8801082,0.059692044,1.3188622,1.0
-4.943665,-5.5120296,0.37698758,1.5742239,-0.9494967,0.0
-3.738095,2.484955,2.9699175,-1.0966158,1.26307,1.0
-5.367073,-1.1529413,0.28235352,1.7861385,-1.7348125,1.0
-5.069532,0.18228906,1.9359834,0.26116654,-0.5969777,1.0
-3.4604535,1.9662114,0.27325833,0.4173013,0.7338718,1.0
-5.6421285,-0.2749138,-0.62742853,1.3848759,-0.8189522,1.0
-2.7876163,0.8607514,0.70157397,0.17760904,-0.648315,1.0
-5.021499,0.26574773,-0.16114478,0.83423936,-0.4273419,1.0
-2.7381456,-2.7586627,-1.28346,0.24837688,0.4353042,0.0
-6.1828423,-6.3314443,1.0228906,1.4290816,-0.64155716,0.0
-4.438116,-2.7616317,-0.53767365,1.490697,-1.1704346,1.0
-4.785657,-0.0017711946,0.61758155,1.172837,-0.532108,1.0
-2.4618492,-3.046595,-1.1593887,0.5288075,0.4194303,0.0
-2.2380013,-4.1214576,-1.3865508,-0.5625586,2.0240715,0.0
-5.3636837,0.24371594,1.1654288,0.7516067,-0.39977396,1.0
-2.789536,-1.5614669,-1.6038089,0.3290309,-0.19456805,0.0
-2.7749672,2.5496426,-0.8234434,-0.1940081,1.1720651,1.0
-0.8822664,1.7562953,0.14399695,1.3323115,0.5869705,1.0
-2.7758183,1.8965415,-0.08350874,-0.21156591,0.19878358,1.0
-2.5814304,2.2329237,-1.4171814,-0.506821,0.8114466,1.0
-2.6979558,1.7325243,1.8171731,-0.33630484,0.752795,1.0
-1.054831,1.3536762,-1.0861242,-0.64078134,0.54486483,1.0
-1.3381397,1.8421755,0.7359058,-0.43386722,0.1873852,1.0
-1.350975,-3.084547,-1.1096776,-0.30166775,-0.036820408,0.0
-1.1892633,0.41525015,1.0229424,-0.16751002,-0.40217498,1.0
-1.1626167,1.0437535,0.11517843,-0.54530746,-0.72184485,0.0
-1.1427201,1.40298,-0.2159983,-0.76099485,0.4282337,1.0
-1.4579045,0.6279014,0.03317805,-0.3745557,-0.7844109,1.0
-1.8604603,-2.2604942,2.0481987,-0.29069787,-0.012302227,1.0
-2.5982928,2.230931,-0.5751524,-0.4531172,0.80239016,1.0
-3.1442986,1.9348081,-1.3886997,-0.040041074,1.0656452,1.0
-2.3616168,0.37297955,1.500219,-0.10811457,-1.7505766,1.0
-3.3860328,2.214078,1.2037641,-0.31879976,1.0771756,1.0
-2.67003,0.69367534,0.9234044,0.687687,-0.94433475,1.0
-0.95096505,0.78786945,-1.451906,0.13213652,-0.22910064,0.0
-0.7997019,-1.0452144,-0.24265318,-0.6252953,0.7049232,1.0
-3.2143548,-1.0452282,-0.70626175,0.20629571,0.3441142,0.0
-4.1757936,1.11956,1.0970646,-0.13916528,1.0619229,1.0
-3.658151,1.2799822,1.4835411,0.45140153,0.013350201,1.0
-2.35156,1.49011,-1.2770824,-0.114728905,0.6732396,1.0
-3.7035904,0.9970687,1.3702823,0.7305934,-0.12215298,1.0
-2.4191914,1.8627969,-1.7586046,-0.3230657,0.7738934,1.0
-1.5024236,1.564204,-1.3486317,-0.41894424,0.52664936,1.0
-4.4846005,0.13203119,-0.5451533,0.85226125,-0.5139209,1.0
-2.248747,2.5822372,0.11999111,-0.42649555,0.6820223,1.0
-2.5154681,2.373601,-0.517878,-0.18349595,0.82515943,1.0
-4.6161914,2.0969179,0.35906604,-0.2226449,1.2548107,1.0
-4.187053,1.5510882,-1.0845623,0.07271447,0.91202074,1.0
-1.5361855,-1.7897718,1.6708819,-0.49929297,0.67042404,0.0
-2.7398026,2.33588,-0.51041937,-0.4255458,1.0674716,1.0
-3.8719344,1.8265975,0.65936387,0.20285614,0.99824786,1.0
-1.1018242,1.6011127,-0.83605564,-0.22907306,-0.060251582,1.0
-0.9448073,1.0083654,0.39490628,0.17012084,-0.61667347,1.0
-1.3590928,0.6503189,-1.1022527,-0.16113631,-0.2684706,1.0
-2.4625518,1.607844,1.3314818,-0.37507406,0.7289355,1.0
-2.8543851,0.9351127,1.3139937,-0.17579782,-0.7620949,1.0
-3.286578,2.5741463,0.73264873,-0.33169574,1.3116108,1.0
-3.7560217,2.3014235,1.1704623,-0.55232,0.8817354,1.0
-3.323583,-2.9903102,1.0562528,-0.29069233,0.7322502,0.0
-2.193756,-3.508285,-0.11192548,0.4526084,-0.3727645,0.0
-1.8481963,-3.1371012,0.6923673,-0.39420283,-0.54217255,0.0
-0.90066516,-3.5140336,0.37260687,-0.66634214,0.3611964,0.0
-3.537438,-2.488674,1.2242471,-0.6507029,1.2440397,0.0
-3.4852974,0.7810375,0.19491827,0.22861084,-0.43847623,1.0
-1.5791689,1.5945723,-0.3589528,-0.7527324,0.62072283,1.0
-3.7948678,1.5768937,-0.81199265,0.19792739,0.9381347,0.0
-1.1019034,1.9505299,-0.87688273,-0.67098767,0.21424784,1.0
-1.3314905,2.082403,-1.7734442,-0.066518635,0.95113164,1.0
-0.8583858,1.7051212,-0.42024416,-0.03409092,-0.15679756,1.0
-0.77832997,0.7983985,0.52817595,-0.98684305,0.0974166,1.0
-0.86375034,2.1999638,0.2874112,-1.0935256,0.62852275,1.0
-0.7563465,0.90909624,-0.9641759,-0.46720257,-0.936233,1.0
-0.0091304,-2.2974138,-1.1219687,-0.57437074,0.838662,0.0
-0.60763615,1.7851548,1.112911,-0.63531077,-0.11451269,1.0
0.062028848,2.1872497,-0.08975862,0.57642245,0.7976195,1.0
-0.5602751,0.8361727,-1.682586,0.37183744,-0.82616264,1.0
-0.012049071,0.7829648,-0.7484308,1.3947755,0.0399579,1.0
-0.1849388,2.2679796,-0.6207045,-0.6479745,0.32239935,1.0
-0.34206706,0.7664445,-0.67832553,0.11545186,-1.2099844,1.0
-0.5150318,0.31267112,-0.9837263,-0.078571804,-1.214139,1.0
-0.08272191,2.149393,0.81509525,-0.7114066,0.17871387,1.0
0.5372972,2.286187,-0.95566803,0.49456462,0.5835029,1.0
0.12901291,1.6640762,-0.7374886,-0.41878572,-0.4085931,1.0
0.45612845,2.2171524,-1.0089475,-1.1384358,0.2854372,1.0
0.16420227,1.1721146,0.93415594,-0.7908638,0.46051213,1.0
-1.298909,2.0956059,0.81665236,-0.54423517,0.34889933,1.0
0.9852767,2.0022922,-0.71010923,0.6795777,0.48343188,1.0
-0.21516968,2.18911,-1.095025,-1.022464,0.16379896,1.0
1.2443131,1.574702,-0.5304515,0.87653977,0.68787235,1.0
0.06747782,2.003044,0.18430364,-0.5797192,-0.40816465,1.0
0.50424093,1.9677119,1.132168,-0.9567344,-0.3432485,1.0
0.10061747,1.4578028,-0.60566765,-0.4183699,-0.40263316,1.0
0.8520008,1.7382663,-0.94747597,-0.49356425,-0.0003384384,1.0
0.38853365,0.95762086,-1.2653884,0.062068883,-0.79860646,1.0
0.619262,1.3665174,-0.69814104,-0.53331876,-0.13377012,1.0
1.2111645,2.2405663,-0.7955919,1.3541231,0.6566034,0.0
0.78246266,1.4464462,-1.1715288,-0.8989473,-0.08512908,0.0
0.22020847,1.8526962,-0.8066275,-0.23847729,-0.3044065,1.0
0.19180983,2.0271916,-1.326103,-0.2399833,-0.2957899,1.0
0.6401391,1.5087022,-0.53600895,-0.29877424,-0.07224877,1.0
0.41509393,1.0714018,-0.3257497,-0.3305096,-0.70517653,1.0
0.9900146,1.5654162,-0.87668586,0.9754342,0.17647634,1.0
0.59271276,1.7831479,-0.95203555,-0.4573024,-0.22160915,1.0
2.0877495,1.236352,-0.80440146,1.0539312,0.043563638,1.0
0.22463673,1.3890598,-0.8703103,-0.966138,0.0017642574,1.0
1.3173928,2.1410184,-0.2373833,1.1487625,0.65289897,1.0
0.71282715,1.305355,-1.1313324,-0.61427355,-0.8783901,0.0
-0.24864373,1.3676015,-0.98125774,-0.8387982,0.35014564,1.0
-0.6351769,0.59147745,0.3238219,-0.49303943,-0.63441014,0.0
0.28399238,0.6710201,-0.43341988,-0.89505756,-0.59846723,1.0
1.1253783,0.8028246,-0.8552016,-0.74750227,-1.6250111,1.0
0.38548186,1.075288,-0.03695165,-0.45744917,-0.20101786,1.0
0.76884145,2.0552995,0.5717536,0.80366105,0.6475735,1.0
1.1871248,2.2739816,-0.24833836,-0.15808527,-0.03539076,1.0
1.0056052,1.0908732,-0.6882926,-0.9644314,-1.0325736,1.0
0.6087435,0.91559654,1.6483922,-0.46340296,-0.30796728,1.0
0.6134047,1.3698254,-1.3832814,-0.45452306,-0.8196403,1.0
0.99131453,1.73628,-1.4527154,-0.7100454,-0.42497462,1.0
1.4569204,2.324682,1.163824,0.51170033,0.38242617,1.0
1.0058506,1.9182161,0.46632287,0.78106624,0.63894325,1.0
0.952735,1.8347785,-0.70632803,-0.5477711,-0.6100995,1.0
0.89642364,2.2311337,-0.13467225,-0.5825289,-0.47437248,1.0
1.3994384,2.3460186,-0.72247213,0.6233317,0.2308166,1.0
1.0293559,1.0403397,0.743467,-0.91884804,-0.7444061,1.0
1.8647928,1.9824663,-0.28421834,-0.0984773,-0.72975796,1.0
2.8506074,0.24460004,0.099281915,0.66776043,-0.03216002,1.0
2.022766,0.18335967,0.2106523,-0.7741422,-0.9427041,1.0
1.8871357,1.541409,-0.75405145,1.0478898,0.100800194,1.0
2.039753,1.5850294,0.73861015,0.72841245,-0.34027278,1.0
2.7746563,0.55171055,0.5136929,0.5852653,-0.021660218,1.0
2.1845794,1.1742648,-0.121043846,0.8864548,-0.16413791,1.0
2.0215268,2.0183964,0.39838517,0.60055494,-0.006200136,1.0
1.0746241,1.6546354,-0.6929388,-0.9666388,-0.40606326,1.0
2.6755912,-0.53036344,1.6239136,0.94195765,-1.168767,1.0
2.2137578,1.230423,2.4265091,0.71628666,-1.103094,1.0
0.47323325,0.1118236,-0.06538446,0.09401173,-3.0423067,0.0
2.3708537,1.5755731,0.41849163,1.1337843,-0.6355382,1.0
2.8801775,-1.5073749,-0.96836853,-0.8078776,-0.38157377,0.0
1.859797,2.975777,-0.3426735,1.105651,0.64947504,1.0
1.5328707,2.7841997,0.28747982,0.9079546,0.9427155,1.0
1.485021,1.3108411,-1.0937377,1.5758319,-0.19619355,1.0
1.4784999,-0.67109823,-0.041123103,0.41557747,-1.4655362,1.0
2.5253232,-0.4259175,0.95309925,0.9152819,-0.077364795,0.0
2.7017193,0.24999547,-0.19950554,0.9645454,0.14190394,0.0
2.974156,-1.4399871,0.9989046,0.63507724,-0.061461043,0.0
3.2147062,-2.0998447,-0.17306615,-0.088890135,0.08976993,0.0
3.3735523,-0.9239604,-0.42748547,0.34046668,0.6185573,0.0
2.9578283,0.39888844,-0.5855499,0.6201776,-0.44229034,0.0
3.2430482,-2.0065458,-0.30451918,-1.1955094,0.48846924,0.0
2.6945693,-1.4040182,0.9732499,-0.10310667,0.04972506,1.0
2.1553614,0.32294932,-0.05614537,-1.0552158,-0.34626558,1.0
1.5635041,1.2748597,-1.3576106,-0.5576089,-1.3304381,1.0
2.5711713,-0.36136147,-0.65437376,-0.022876097,-0.8336229,1.0
3.2713203,-1.4132413,-0.40594628,0.84092957,0.018415658,0.0
3.0017338,0.42999777,-0.18931891,0.66592735,0.17234477,1.0
1.5025601,2.2071395,-0.64143157,-0.75469327,-0.3152452,1.0
2.8739948,0.49828368,0.7035523,0.76367384,-0.16371495,1.0
2.7602878,-1.069608,1.4191949,0.32788166,0.3484519,0.0
2.831906,0.1459987,-0.34511286,0.43515238,-0.27066836,0.0
2.6412742,0.6517429,0.024971647,0.85288745,-0.011488745,0.0
1.5196418,1.6573459,0.6613194,-0.09165842,-0.8392494,1.0
1.771434,1.5441941,1.4762006,0.39829442,-0.4252217,1.0
3.232067,0.84045947,0.7736098,0.27513131,0.16146696,1.0
3.17265,0.73470944,-0.21939774,0.6433942,-0.36155376,0.0
1.8584752,1.5022669,0.4711618,0.6545399,0.18818791,1.0
1.7779899,1.0159302,0.47857872,-1.2023386,-0.56201214,1.0
2.1154425,1.9514711,-0.66402996,0.7308988,0.24527016,1.0
2.4883149,-0.3912165,1.0950791,0.58556986,0.25712043,0.0
1.8693669,0.013677571,-0.74031556,-0.33672965,-0.2978055,0.0
1.7808808,2.1130283,0.65867496,1.0984915,-0.1391203,1.0
1.7461214,1.9231485,0.37812072,0.40791932,0.12081519,1.0
1.9907503,2.6240926,0.5946666,0.29148284,0.4745708,1.0
1.5627338,1.6881022,-0.16578954,1.172128,-0.33483818,1.0
2.6670918,0.051923204,0.10192148,0.6253081,-0.4963901,1.0
3.067804,-0.6121977,0.14774357,0.4380477,0.87040126,0.0
3.0378735,-0.53561914,0.0059480276,0.4645189,0.29600602,0.0
2.5306184,0.60873127,1.2601657,0.7241553,-0.36984605,1.0
1.854052,1.5042956,-0.17319483,0.71235085,-0.46960613,1.0
1.6147696,1.0516711,0.34412536,0.23800589,-1.0045232,1.0
3.2931979,-1.0407326,-0.57125694,0.30094832,-0.21490511,0.0
2.9371338,0.55397666,-0.46207222,0.97010463,-0.4351131,1.0
3.0641248,-0.17033671,-0.34910047,0.738495,0.33763534,1.0
2.667181,-0.528831,-0.7073626,-0.008139388,0.45618814,0.0
3.0559075,-0.68363905,-0.33570862,0.6875707,-0.18046904,0.0
2.8195484,1.3238944,0.61127084,0.7424029,-0.27921546,0.0
1.790427,1.3443823,-1.087529,-0.84092927,-1.1681697,1.0
3.050724,0.18340756,-0.11904383,0.61578923,-0.026759794,1.0
1.7394383,0.70444816,0.2565655,-1.3894494,-1.22913,1.0
3.2265232,-0.92600346,-0.36882168,0.5987407,0.56937623,0.0
2.3020191,-1.1508192,-0.9746212,-1.578821,-0.72778094,1.0
3.2020695,-1.6065534,0.29906476,0.03260135,0.8847043,1.0
2.6032813,1.061907,0.50156534,0.7071659,-0.28100407,1.0
3.1187642,-0.65383893,0.5086373,0.38547978,0.5377024,1.0
2.9421203,-0.48276156,0.20966592,-1.7625444,-0.7480422,0.0
2.0395808,0.5864192,-0.7610449,-0.6255746,-0.15475716,0.0
1.5874838,1.2408239,-1.4680691,-0.7080025,-0.72765076,1.0
2.1950262,1.6921823,-0.44715402,1.048813,-0.2636477,1.0
2.8693447,-1.5202118,-0.17028262,0.53265953,0.7118285,0.0
1.5269074,1.6894155,-0.3871604,-0.62737346,-0.8367467,1.0
1.1443728,1.9391643,-0.517923,-0.43287957,-0.07251189,1.0
1.8717484,1.8896816,-0.35967177,0.91591686,0.32910493,1.0
2.2458208,1.8348427,-0.2856518,0.73751634,0.48322076,1.0
1.7331605,2.3121898,-0.5627499,0.94030094,0.066622846,1.0
2.23448,1.915531,-0.45426926,0.9388063,-0.20218475,1.0
2.751787,0.22794017,0.06896362,0.7191013,-0.15531717,1.0
2.603312,0.060097363,-0.57103664,0.92598015,0.13859865,1.0
2.3468947,1.3148054,0.9916419,1.5894312,0.05666177,1.0
2.90511,-1.0706924,-0.29536045,-0.7059234,-0.105541445,0.0
2.148887,0.6514088,-0.36572632,1.0938383,0.10553195,1.0
3.3961952,0.12172805,-0.33263966,0.022531258,0.8678382,1.0
1.5708944,1.6962231,-0.418997,0.721027,0.20186977,1.0
2.1080024,-2.0444658,0.42819127,-1.4686314,-0.17504485,0.0
2.7386508,2.1074207,0.028669156,0.78587794,-0.33094907,1.0
1.7930104,2.2866154,-0.7433412,0.39417657,0.06687622,1.0
1.3583771,1.239431,-1.4598887,-0.9760083,-1.103359,1.0
1.9565837,1.897606,-0.45003584,0.8422088,0.2244018,1.0
3.146078,-0.5423466,-0.5227475,0.9411251,-0.30100676,0.0
3.4552934,-2.190767,-0.058050826,0.24159983,0.740505,0.0
2.0869658,0.80233365,-0.6937506,1.2845144,0.4689908,1.0
1.6149286,2.192545,0.24672171,0.8212796,0.25658098,1.0
0.39686275,1.6209271,-0.30891496,-0.668201,0.071827315,1.0
0.4350031,0.9087098,-0.18701762,-0.122633405,-0.99501437,1.0
1.6962047,1.3823247,0.63891065,0.9983692,-0.77735376,1.0
1.3837109,1.8659998,0.28575453,0.41502517,0.5367003,1.0
1.9930538,2.583534,0.8984291,0.36332935,0.8798802,1.0
1.8471396,-1.9564548,0.8845292,-1.7621338,-1.0494463,0.0
1.2031126,1.7538171,0.77659726,-0.64290315,-0.9075013,1.0
0.77870744,1.0919521,-0.81417763,-0.55477554,-0.706266,1.0
0.86006796,2.4715707,-0.6199105,-0.35138807,0.18414298,1.0
0.5898858,0.29481876,-1.6140668,-0.46056968,-1.3653481,1.0
1.6225449,-1.4256971,-0.82525206,0.1424548,0.15297179,1.0
1.9174813,1.7274548,1.6736896,0.749293,-0.3330117,1.0
1.3259625,0.40626633,0.8487229,-1.0820743,-0.5355113,1.0
1.449627,1.602499,0.15667656,0.74815524,0.5439849,1.0
